Continent,Country,City,Airport Name,IATA,ICAO,Latitude,Longitude,Timezone
Africa,"Congo, The Democratic Republic of the",Kisangani,Bangoka International Airport,FKI,FZIC,0.48164,25.338,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Kongolo,Kongolo Airport,KOO,FZRQ,-5.39444,26.99,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Libenge,Libenge Airport,LIE,FZFA,3.633,18.633,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Lisala,Lisala Airport,LIQ,FZGA,2.170984,21.497129,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Lodja,Lodja Airport,LJA,FZVA,-3.417,23.45,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Lubumbashi,Lubumbashi International Airport,FBM,FZQA,-11.5913,27.5309,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Luiza,Luiza Airport,LZA,FZUG,-7.183,22.4,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Luozi,Luozi Airport,LZI,FZAL,-4.95,14.133,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Lusambo,Lusambo Airport,LBO,FZVI,-4.96167,23.3783,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Lusanga,Lusanga Airport,LUS,FZCE,-4.8,18.717,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Manono,Manono Airport,MNO,FZRA,-7.28889,27.3944,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Masi Manimba,Masi Manimba Airport,MSM,FZCV,-4.783,17.85,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Matadi,Tshimpi Airport,MAT,FZAM,-5.79961,13.4404,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Mbandaka,Mbandaka Airport,MDK,FZEA,0.0226,18.2887,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Mbuji Mayi,Mbuji Mayi Airport,MJM,FZWA,-6.12124,23.569,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Moba,Moba Airport,BDV,FZRB,-7.067,29.783,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Mweka,Mweka Airport,MEW,FZVM,-4.85,21.55,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Nioki,Nioki Airport,NIO,FZBI,-2.7175,17.6847,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Nkolo Fuma,Nkolo Fuma Airport,NKL,FZAR,-5.45,14.833,Africa/Kinshasa
Africa,"Congo, The Democratic Republic of the",Punia,Punia Airport,PUN,FZOP,-1.367,26.333,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Pweto,Pweto Airport,PWO,FZQC,-8.467,28.883,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Tshikapa,Tshikapa Airport,TSH,FZUK,-6.43833,20.7947,Africa/Lubumbashi
Africa,"Congo, The Democratic Republic of the",Yangambi,Yangambi Airport,YAN,FZIR,0.783,24.467,Africa/Lubumbashi
Africa,Côte d'Ivoire,,Bouake Airport,BYK,DIBK,7.7388,-5.07367,Africa/Abidjan
Africa,Côte d'Ivoire,,Daloa Airport,DJO,DIDL,6.79281,-6.47319,Africa/Abidjan
Africa,Côte d'Ivoire,,Korhogo Airport,HGO,DIKO,9.38718,-5.55666,Africa/Abidjan
Africa,Côte d'Ivoire,,Man Airport,MJC,DIMN,7.27207,-7.58736,Africa/Abidjan
Africa,Côte d'Ivoire,,San Pedro Airport,SPY,DISP,4.74672,-6.66082,Africa/Abidjan
Africa,Côte d'Ivoire,Abengourou,Abengourou Airport,OGO,DIAU,6.71556,-3.47028,Africa/Abidjan
Africa,Côte d'Ivoire,Abidjan,Port Bouet Airport,ABJ,DIAP,5.26139,-3.92629,Africa/Abidjan
Africa,Côte d'Ivoire,Aboisso,Aboisso Airport,ABO,DIAO,5.461944,-3.234722,Africa/Abidjan
Africa,Côte d'Ivoire,Bondoukou,Soko Airport,BDK,DIBU,8.01722,-2.76194,Africa/Abidjan
Africa,Côte d'Ivoire,Bouna,Bouna Airport,BQO,DIBN,9.2775,-3.02528,Africa/Abidjan
Africa,Côte d'Ivoire,Boundiali,Boundiali Airport,BXI,DIBI,9.533,-6.467,Africa/Abidjan
Africa,Côte d'Ivoire,Dimbokro,Dimbokro Airport,DIM,DIDK,6.65167,-4.64056,Africa/Abidjan
Africa,Côte d'Ivoire,Ferkessedougou,Ferkessedougou Airport,FEK,DIFK,9.6,-5.2,Africa/Abidjan
Africa,Côte d'Ivoire,Gagnoa,Gagnoa Airport,GGN,DIGA,6.133,-5.95,Africa/Abidjan
Africa,Côte d'Ivoire,Grand-Bereby,Nero-Mer Airport,BBV,DIGN,4.64341,-6.92396,Africa/Abidjan
Africa,Côte d'Ivoire,Guiglo,Guiglo Airport,GGO,DIGL,6.52499,-7.47861,Africa/Abidjan
Africa,Côte d'Ivoire,Odienne,Odienne Airport,KEO,DIOD,9.5,-7.567,Africa/Abidjan
Africa,Côte d'Ivoire,Ouango Fitini,Ouango Fitini Airport,OFI,DIOF,9.6,-4.05,Africa/Abidjan
Africa,Côte d'Ivoire,Sassandra,Sassandra Airport,ZSS,DISS,4.92833,-6.13278,Africa/Abidjan
Africa,Côte d'Ivoire,Seguela,Seguela Airport,SEO,DISG,7.96833,-6.71083,Africa/Abidjan
Africa,Côte d'Ivoire,Tabou,Tabou Airport,TXU,DITB,4.43781,-7.36273,Africa/Abidjan
Africa,Côte d'Ivoire,Yamoussoukro,Yamoussoukro Airport,ASK,DIYO,6.90317,-5.36558,Africa/Abidjan
Africa,Djibouti,Ali-Sabieh,Ali-Sabieh Airport,AII,HDAS,11.14689,42.72,Africa/Djibouti
Africa,Djibouti,Djibouti City,Djibouti-Ambouli Airport,JIB,HDAM,11.5473,43.1595,Africa/Djibouti
Africa,Djibouti,Moucha Island,Moucha Airport,MHI,HDMO,11.71667,43.2,Africa/Djibouti
Africa,Djibouti,Obock,Obock Airport,OBC,HDOB,11.967,43.267,Africa/Djibouti
Africa,Djibouti,Tadjoura,Tadjoura Airport,TDJ,HDTJ,11.783,42.917,Africa/Djibouti
Africa,Egypt,,Dakhla Airport,DAK,HEDK,25.4116,29.0031,Africa/Cairo
Africa,Egypt,,El Kharga Airport,UVL,HEKG,25.4736,30.5907,Africa/Cairo
Africa,Egypt,,Shark El Oweinat International Airport,GSQ,HEOW,22.5857,28.7166,Africa/Cairo
Africa,Egypt,,St Catherine International Airport,SKV,HESC,28.6853,34.0625,Africa/Cairo
Africa,Egypt,,El Tor Airport,ELT,HETR,28.209,33.6455,Africa/Cairo
Africa,Egypt,Abu Simbel,Abu Simbel Airport,ABS,HEBL,22.376,31.6117,Africa/Cairo
Africa,Egypt,Alexandria,Borg El Arab International Airport,HBE,HEBA,30.9177,29.6964,Africa/Cairo
Africa,Egypt,Assiut,Assiut International Airport,ATZ,HEAT,27.0465,31.012,Africa/Cairo
Africa,Egypt,Aswan,Aswan International Airport,ASW,HESN,23.9644,32.82,Africa/Cairo
Africa,Egypt,Cairo,Cairo International Airport,CAI,HECA,30.1219,31.4056,Africa/Cairo
Africa,Egypt,El Alamein,El Alamein International Airport,DBB,HEAL,30.9245,28.4614,Africa/Cairo
Africa,Egypt,El Arish,El Arish International Airport,AAC,HEAR,31.0733,33.8358,Africa/Cairo
Africa,Egypt,Giza,Sphinx International Airport,SPX,HESX,30.11472,30.89333,Africa/Cairo
Africa,Egypt,Hurghada,Hurghada International Airport,HRG,HEGN,27.1783,33.7994,Africa/Cairo
Africa,Egypt,Luxor,Luxor International Airport,LXR,HELX,25.671,32.7066,Africa/Cairo
Africa,Egypt,Marsa Alam,Marsa Alam International Airport,RMF,HEMA,25.5571,34.5837,Africa/Cairo
Africa,Egypt,Mersa Matruh,Mersa Matruh Airport,MUH,HEMM,31.3254,27.2217,Africa/Cairo
Africa,Egypt,New Administrative Capital,Capital International Airport,CCE,HECP,30.072167,31.833333,Africa/Cairo
Africa,Egypt,Port Said,Port Said Airport,PSD,HEPS,31.2794,32.24,Africa/Cairo
Africa,Egypt,Sharm el-Sheikh,Sharm El Sheikh International Airport,SSH,HESH,27.9773,34.395,Africa/Cairo
Africa,Egypt,Siwa,Siwa Oasis North Airport,SEW,HE24,29.3455,25.5067,Africa/Cairo
Africa,Egypt,Sohag,Sohag International Airport,HMB,HEMK,26.34278,31.74278,Africa/Cairo
Africa,Egypt,Taba,Taba International Airport,TCP,HETB,29.5878,34.7781,Africa/Cairo
Africa,Equatorial Guinea,,Bata Airport,BSG,FGBT,1.90547,9.80568,Africa/Malabo
Africa,Equatorial Guinea,Malabo,Malabo Airport,SSG,FGSL,3.75527,8.70872,Africa/Malabo
Africa,Eritrea,Asmara,Asmara International Airport,ASM,HHAS,15.2919,38.9107,Africa/Asmara
Africa,Eritrea,Assab,Assab International Airport,ASA,HHSB,13.0718,42.645,Africa/Asmara
Africa,Eritrea,Massawa,Massawa International Airport,MSW,HHMS,15.67,39.3701,Africa/Asmara
Africa,Eritrea,Teseney,Teseney Airport,TES,HHTS,15.117,36.683,Africa/Asmara
Africa,Eswatini,Manzini,Matsapha Airport,MTS,FDMS,-26.529,31.3075,Africa/Mbabane
Africa,Eswatini,Manzini,King Mswati III Intl,SHO,FDSK,-26.35694,31.71722,Africa/Mbabane
Africa,Ethiopia,,Arba Minch Airport,AMH,HAAM,6.03939,37.5905,Africa/Addis_Ababa
Africa,Ethiopia,,Axum Airport,AXU,HAAX,14.1468,38.7728,Africa/Addis_Ababa
Africa,Ethiopia,,Mekele Airport,MQX,HAMK,13.4674,39.5335,Africa/Addis_Ababa
Africa,Ethiopia,Addis Ababa,Bole International Airport,ADD,HAAB,8.97789,38.7993,Africa/Addis_Ababa
Africa,Ethiopia,Asosa,Asosa Airport,ASO,HASO,10.0185,34.5863,Africa/Addis_Ababa
Africa,Ethiopia,Awassa,Awassa Airport,AWA,HALA,7.067,38.5,Africa/Addis_Ababa
Africa,Ethiopia,Baco,Baco Airport,BCO,HABC,5.78287,36.562,Africa/Addis_Ababa
Africa,Ethiopia,Bahir Dar,Bahir Dar Airport,BJR,HABD,11.6081,37.3216,Africa/Addis_Ababa
Africa,Ethiopia,Beica,Beica Airport,BEI,HABE,9.38639,34.5219,Africa/Addis_Ababa
Africa,Ethiopia,Debra Marcos,Debra Marcos Airport,DBM,HADM,10.35,37.717,Africa/Addis_Ababa
Africa,Ethiopia,Debre Tabor,Debre Tabor Airport,DBT,HADT,11.967,38.0,Africa/Addis_Ababa
Africa,Ethiopia,Dembidollo,Dembidollo Airport,DEM,HADD,8.554,34.858,Africa/Addis_Ababa
Africa,Ethiopia,Dessie,Combolcha Airport,DSE,HADC,11.0825,39.7114,Africa/Addis_Ababa
Africa,Ethiopia,Dire Dawa,Aba Tenna Dejazmach Yilma International Airport,DIR,HADR,9.6247,41.8542,Africa/Addis_Ababa
Africa,Ethiopia,Fincha,Fincha Airport,FNH,HAFN,9.583,37.35,Africa/Addis_Ababa
Africa,Ethiopia,Gambela,Gambella Airport,GMB,HAGM,8.12876,34.5631,Africa/Addis_Ababa
Africa,Ethiopia,Goba,Robe Airport,GOB,HAGB,7.017,40.0,Africa/Addis_Ababa
Africa,Ethiopia,Gode,Gode Airport,GDE,HAGO,5.93513,43.5786,Africa/Addis_Ababa
Africa,Ethiopia,Gondar,Gonder Airport,GDQ,HAGN,12.5199,37.434,Africa/Addis_Ababa
Africa,Ethiopia,Gore,Gore Airport,GOR,HAGR,8.1614,35.5529,Africa/Addis_Ababa
Africa,Ethiopia,Humera,Humera Airport,HUE,HAHU,14.25,36.583,Africa/Addis_Ababa
Africa,Ethiopia,Jijiga,Jigjiga Garad Wilwal Airport,JIJ,HAJJ,9.33033,42.91083,Africa/Addis_Ababa
Africa,Ethiopia,Jimma,Jimma Airport,JIM,HAJM,7.66609,36.8166,Africa/Addis_Ababa
Africa,Ethiopia,Kabri Dehar,Kabri Dehar Airport,ABK,HAKD,6.734,44.253,Africa/Addis_Ababa
Africa,Ethiopia,Kelafo,Kelafo East Airport,LFO,HAKL,5.657,44.35,Africa/Addis_Ababa
Africa,Ethiopia,Lalibela,Lalibella Airport,LLI,HALL,11.975,38.98,Africa/Addis_Ababa
Africa,Ethiopia,Maji,Tume Airport,TUJ,HAMJ,5.833,35.533,Africa/Addis_Ababa
Africa,Ethiopia,Masslo,Masslo Airport,MZX,HAML,6.40806,39.7239,Africa/Addis_Ababa
Africa,Ethiopia,Mendi,Mendi Airport,NDM,HAMN,9.767,35.1,Africa/Addis_Ababa
Africa,Ethiopia,Metema,Metema Airport,ETE,HAMM,12.933,36.167,Africa/Addis_Ababa
Africa,Ethiopia,Mizan Teferi,Mizan Teferi Airport,MTF,HAMT,6.9571,35.5547,Africa/Addis_Ababa
Africa,Ethiopia,Nejjo,Nejjo Airport,NEJ,HANJ,9.55,35.467,Africa/Addis_Ababa
Africa,Ethiopia,Nekemte,Nekemte Airport,NEK,HANK,9.05,36.6,Africa/Addis_Ababa
Africa,Ethiopia,Shire,Shire Airport,SHC,HASR,14.076,38.2735,Africa/Addis_Ababa
Africa,Ethiopia,Tippi,Tippi Airport,TIE,HATP,7.2024,35.415,Africa/Addis_Ababa
Africa,Ethiopia,Waca,Waca Airport,WAC,HAWC,7.167,37.167,Africa/Addis_Ababa
Africa,Gabon,Akiéni,Akiéni Airport,AKE,FOGA,-1.133333,13.9,Africa/Libreville
Africa,Gabon,Bitam,Bitam Airport,BMM,FOOB,2.07564,11.4932,Africa/Libreville
Africa,Gabon,Booue,Booue Airport,BGB,FOGB,-0.1,11.95,Africa/Libreville
Africa,Gabon,Fougamou,Fougamou Airport,FOU,FOGF,-1.283,10.617,Africa/Libreville
Africa,Gabon,Franceville,M'Vengue El Hadj Omar Bongo Ondimba International Airport,MVB,FOON,-1.65616,13.438,Africa/Libreville
Africa,Gabon,Koulamoutou,Koulamoutou Airport,KOU,FOGK,-1.18461,12.4413,Africa/Libreville
Africa,Gabon,Lambarene,Lambarene Airport,LBQ,FOGR,-0.70439,10.2457,Africa/Libreville
Africa,Gabon,Lastourville,Lastourville Airport,LTL,FOOR,-0.82667,12.7486,Africa/Libreville
Africa,Gabon,Libreville,Leon M Ba Airport,LBV,FOOL,0.4586,9.41228,Africa/Libreville
Africa,Gabon,M'Bigou,M'Bigou Airport,MBC,FOGG,-1.883,11.933,Africa/Libreville
Africa,Gabon,Makokou,Makokou Airport,MKU,FOOK,0.57921,12.8909,Africa/Libreville
Africa,Gabon,Mayumba,Mayumba Airport,MYB,FOOY,-3.45842,10.67408,Africa/Libreville
Africa,Gabon,Mekambo,Mekambo Airport,MKB,FOOE,1.017,13.933,Africa/Libreville
Africa,Gabon,Minvoul,Minvoul Airport,MVX,FOGV,2.15,12.133,Africa/Libreville
Africa,Gabon,Moabi,Moabi Airport,MGX,FOGI,-2.433,11.0,Africa/Libreville
Africa,Gabon,Moanda,Moanda Airport,MFF,FOOD,-1.533,13.267,Africa/Libreville
Africa,Gabon,Mouila,Mouilla Ville Airport,MJL,FOGM,-1.84514,11.0567,Africa/Libreville
Africa,Gabon,N'Djole,Ville Airport,KDJ,FOGJ,-0.183,10.75,Africa/Libreville
Africa,Gabon,Ndende,Ndende Airport,KDN,FOGE,-2.4,11.367,Africa/Libreville
Africa,Gabon,Okondja,Okondja Airport,OKN,FOGQ,-0.66521,13.6731,Africa/Libreville
Africa,Gabon,Omboue,Omboue Hopital Airport,OMB,FOOH,-1.57473,9.26269,Africa/Libreville
Africa,Gabon,Oyem,Oyem Airport,OYE,FOGO,1.54311,11.5814,Africa/Libreville
Africa,Gabon,Port Gentil,Port Gentil Airport,POG,FOOG,-0.71174,8.75438,Africa/Libreville
Africa,Gabon,Tchibanga,Tchibanga Airport,TCH,FOOT,-2.85,11.017,Africa/Libreville
Africa,Gambia,Banjul,Banjul International Airport,BJL,GBYD,13.338,-16.6522,Africa/Banjul
Africa,Ghana,Accra,Kotoka International Airport,ACC,DGAA,5.60519,-0.16679,Africa/Accra
Africa,Ghana,Kumasi,Kumasi Airport,KMS,DGSI,6.71456,-1.59082,Africa/Accra
Africa,Ghana,Sekondi-Takoradi,Takoradi Airport,TKD,DGTK,4.89606,-1.77476,Africa/Accra
Africa,Ghana,Sunyani,Sunyani Airport,NYI,DGSN,7.36183,-2.32876,Africa/Accra
Africa,Ghana,Tamale,Tamale Airport,TML,DGLE,9.55719,-0.86321,Africa/Accra
Africa,Ghana,Wa,Wa Airport,WZA,DGLW,10.0827,-2.50769,Africa/Accra
Africa,Guinea,,Fria Airport,FIG,GUFA,10.3506,-13.5692,Africa/Conakry
Africa,Guinea,,Faranah Airport,FAA,GUFH,10.0355,-10.7698,Africa/Conakry
Africa,Guinea,,Labe Airport,LEK,GULB,11.3261,-12.2868,Africa/Conakry
Africa,Guinea,Boke,Boke Airport,BKJ,GUOK,10.9658,-14.2811,Africa/Conakry
Africa,Guinea,Conakry,Conakry Airport,CKY,GUCY,9.57689,-13.612,Africa/Conakry
Africa,Guinea,Kankan,Kankan Airport,KNN,GUXN,10.394,-9.3038,Africa/Conakry
Africa,Guinea,Kissidougou,Kissidougou Airport,KSI,GUKU,9.16056,-10.1244,Africa/Conakry
Africa,Guinea,Koundara,Sambailo Airport,SBI,GUSB,12.5727,-13.3585,Africa/Conakry
Africa,Guinea,Macenta,Macenta Airport,MCA,GUMA,8.533,-9.467,Africa/Conakry
Africa,Guinea,Nzerekore,Nzerekore Airport,NZE,GUNZ,7.80602,-8.7018,Africa/Conakry
Africa,Guinea,Siguiri,Siguiri Airport,GII,GUSI,11.433,-9.167,Africa/Conakry
Africa,Guinea-Bissau,Bissau,Osvaldo Vieira International Airport,OXB,GGOV,11.8948,-15.6537,Africa/Bissau
Africa,Guinea-Bissau,Bubaque,Bubaque Airport,BQE,GGBU,11.29736,-15.83808,Africa/Bissau
Africa,Kenya,Amboseli National Park,Amboseli Airport,ASV,HKAM,-2.64505,37.2531,Africa/Nairobi
Africa,Kenya,Eldoret,Eldoret International Airport,EDL,HKEL,0.40446,35.2389,Africa/Nairobi
Africa,Kenya,Eliye Springs,Eliye Springs Airport,EYS,HKES,3.21667,35.9667,Africa/Nairobi
Africa,Kenya,Garissa,Garissa Airport,GAS,HKGA,-0.46351,39.6483,Africa/Nairobi
Africa,Kenya,Hola,Hola Airport,HOA,HKHO,-1.522,40.004,Africa/Nairobi
Africa,Kenya,Kakamega,Kakamega Airport,GGM,HKKG,0.27134,34.7873,Africa/Nairobi
Africa,Kenya,Kalokol,Kalokol Airport,KLK,HKFG,3.483,35.833,Africa/Nairobi
Africa,Kenya,Keekorok,Keekorok Airport,KEU,HKKE,-1.583,35.25,Africa/Nairobi
Africa,Kenya,Kericho,Kericho Airport,KEY,HKKR,-0.417,35.25,Africa/Nairobi
Africa,Kenya,Kilaguni,Kilaguni Airport,ILU,HKKL,-2.91061,38.0652,Africa/Nairobi
Africa,Kenya,Kisumu,Kisumu Airport,KIS,HKKI,-0.08614,34.7289,Africa/Nairobi
Africa,Kenya,Kitale,Kitale Airport,KTL,HKKT,0.97199,34.9586,Africa/Nairobi
Africa,Kenya,Lamu,Manda Airstrip,LAU,HKLU,-2.25242,40.9131,Africa/Nairobi
Africa,Kenya,Lodwar,Lodwar Airport,LOK,HKLO,3.12197,35.6087,Africa/Nairobi
Africa,Kenya,Lokichoggio,Lokichoggio Airport,LKG,HKLK,4.20412,34.3482,Africa/Nairobi
Africa,Kenya,Loyengalani,Loyengalani Airport,LOY,HKLY,2.75,36.717,Africa/Nairobi
Africa,Kenya,Malindi,Malindi Airport,MYD,HKML,-3.22931,40.1017,Africa/Nairobi
Africa,Kenya,Mandera,Mandera Airport,NDE,HKMA,3.933,41.85,Africa/Nairobi
Africa,Kenya,Marsabit,Segel Airport,RBT,HKMB,2.35,37.983,Africa/Nairobi
Africa,Kenya,Masai Mara,Mara Serena Lodge Airstrip,MRE,HKMS,-1.40611,35.00806,Africa/Nairobi
Africa,Kenya,Meru-Kinna,Mulika Lodge Airport,JJM,HKMK,0.16508,38.19514,Africa/Nairobi
Africa,Kenya,Mombasa,Mombasa Moi International Airport,MBA,HKMO,-4.03483,39.5942,Africa/Nairobi
Africa,Kenya,Moyale (Lower),Moyale Airport,OYL,HKMY,3.46972,39.1014,Africa/Nairobi
Africa,Kenya,Nairobi,Jomo Kenyatta International Airport,NBO,HKJK,-1.31924,36.9278,Africa/Nairobi
Africa,Kenya,Nairobi,Nairobi Wilson Airport,WIL,HKNW,-1.32172,36.8148,Africa/Nairobi
Africa,Kenya,Nakuru,Nakuru Airport,NUU,HKNK,-0.29807,36.1593,Africa/Nairobi
Africa,Kenya,Nanyuki,Nanyuki Airport,NYK,HKNY,-0.0624,37.04101,Africa/Nairobi
Africa,Kenya,Nyeri,Nyeri Airport,NYE,HKNI,-0.36441,36.97849,Africa/Nairobi
Africa,Kenya,Samburu South,Samburu South Airport,UAS,HKSB,0.53058,37.53419,Africa/Nairobi
Africa,Kenya,Ukunda,Ukunda Airstrip,UKA,HKUK,-4.29333,39.5711,Africa/Nairobi
Africa,Kenya,Wajir,Wajir Airport,WJR,HKWJ,1.73324,40.0916,Africa/Nairobi
Africa,Lesotho,Lebakeng,Lebakeng Airport,LEF,FXLK,-29.8908,28.6556,Africa/Maseru
Africa,Lesotho,Leribe,Leribe Airport,LRB,FXLR,-28.8556,28.0528,Africa/Maseru
Africa,Lesotho,Lesobeng,Lesobeng Airport,LES,FXLS,-29.7829,28.3167,Africa/Maseru
Africa,Lesotho,Mafeteng,Mafeteng Airport,MFC,FXMF,-29.8011,27.2436,Africa/Maseru
Africa,Lesotho,Maseru,Moshoeshoe I International Airport,MSU,FXMM,-29.4623,27.5525,Africa/Maseru
Africa,Lesotho,Matsaile,Matsaile Airport,MSG,FXMA,-29.8406,28.7764,Africa/Maseru
Africa,Lesotho,Mokhotlong,Mokhotlong Airport,MKH,FXMK,-29.2818,29.0728,Africa/Maseru
Africa,Lesotho,Nkaus,Nkaus Airport,NKU,FXNK,-30.0217,28.1969,Africa/Maseru
Africa,Lesotho,Pelaneng,Pelaneng Airport,PEL,FXPG,-29.1206,28.5053,Africa/Maseru
Africa,Lesotho,Qacha's Nek,Qacha's Nek Airport,UNE,FXQN,-30.1117,28.6719,Africa/Maseru
Africa,Lesotho,Quthing,Quthing Airport,UTG,FXQG,-30.4075,27.6933,Africa/Maseru
Africa,Lesotho,Sehonghong,Sehonghong Airport,SHK,FXSH,-29.7309,28.7689,Africa/Maseru
Africa,Lesotho,Sekakes,Sekakes Airport,SKQ,FXSK,-30.0389,28.3703,Africa/Maseru
Africa,Lesotho,Semonkong,Semonkong Airport,SOK,FXSM,-29.8386,28.06,Africa/Maseru
Africa,Lesotho,Seshutes,Seshutes Airport,SHZ,FXSS,-29.2676,28.5523,Africa/Maseru
Africa,Lesotho,Thaba-Tseka,Thaba-Tseka Airport,THB,FXTA,-29.5228,28.6158,Africa/Maseru
Africa,Lesotho,Tlokoeng,Tlokoeng Airport,TKO,FXTK,-29.233,28.883,Africa/Maseru
Africa,Liberia,Buchanan,Buchanan Airport,UCN,GLBU,5.16765,-9.28347,Africa/Monrovia
Africa,Liberia,Greenville,Greenville Sinoe Airport,SNI,GLGE,5.03431,-9.0668,Africa/Monrovia
Africa,Liberia,Monrovia,Spriggs Payne Airport,MLW,GLMR,6.28906,-10.7587,Africa/Monrovia
Africa,Liberia,Monrovia,Roberts International Airport,ROB,GLRB,6.23379,-10.3623,Africa/Monrovia
Africa,Liberia,Nimba,Nimba Airport,NIA,GLNA,7.5,-8.6,Africa/Monrovia
Africa,Liberia,Sasstown,Sasstown Airport,SAZ,GLST,4.66667,-8.43333,Africa/Monrovia
Africa,Liberia,Tchien,Tchien Airport,THC,GLTN,6.04565,-8.13872,Africa/Monrovia
Africa,Liberia,Voinjama,Voinjama Airport,VOI,GLVA,8.4,-9.767,Africa/Monrovia
Africa,Libya,,Marsa Brega Airport,LMQ,HLMB,30.3781,19.5764,Africa/Tripoli
Africa,Libya,,Hon Airport,HUQ,HLON,29.1101,15.9656,Africa/Tripoli
Africa,Libya,Al Bayda',La Abraq Airport,LAQ,HLLQ,32.7887,21.9643,Africa/Tripoli
Africa,Libya,Benghazi,Benina International Airport,BEN,HLLB,32.0968,20.2695,Africa/Tripoli
Africa,Libya,Ghadames,Ghadames East Airport,LTD,HLTD,30.1517,9.71531,Africa/Tripoli
Africa,Libya,Ghat,Ghat Airport,GHT,HLGT,25.1456,10.1426,Africa/Tripoli
Africa,Libya,Kufra,Kufra Airport,AKF,HLKF,24.1787,23.314,Africa/Tripoli
Africa,Libya,Nafurah 1,Nafurah 1 Airport,NFR,HLNR,29.2132,21.5924,Africa/Tripoli
Africa,Libya,Sabha,Sabha Airport,SEB,HLLS,26.987,14.4725,Africa/Tripoli
Africa,Libya,Sirt,Gardabya Airport,SRX,HLGD,31.0635,16.595,Africa/Tripoli
Africa,Libya,Tobruk,Gamal Abdel Nasser Airport,TOB,HLGN,31.861,23.907,Africa/Tripoli
Africa,Libya,Tripoli,Mitiga Airport,MJI,HLLM,32.8941,13.276,Africa/Tripoli
Africa,Libya,Tripoli,Tripoli International Airport,TIP,HLLT,32.6635,13.159,Africa/Tripoli
Africa,Libya,Zuwara,Zwara Airport,WAX,HLZW,32.9523,12.0155,Africa/Tripoli
Africa,Madagascar,,Miandrivazo Airport,ZVA,FMMN,-19.5628,45.4508,Indian/Antananarivo
Africa,Madagascar,,Sainte Marie Airport,SMS,FMMS,-17.0939,49.8158,Indian/Antananarivo
Africa,Madagascar,,Toamasina Airport,TMM,FMMT,-18.1095,49.3925,Indian/Antananarivo
Africa,Madagascar,,Morondava Airport,MOQ,FMMV,-20.2847,44.3176,Indian/Antananarivo
Africa,Madagascar,,Arrachart Airport,DIE,FMNA,-12.3494,49.2917,Indian/Antananarivo
Africa,Madagascar,,Andapa Airport,ZWA,FMND,-14.6517,49.6206,Indian/Antananarivo
Africa,Madagascar,,Ambilobe Airport,AMB,FMNE,-13.1884,48.988,Indian/Antananarivo
Africa,Madagascar,,Antsirabato Airport,ANM,FMNH,-14.9994,50.3202,Indian/Antananarivo
Africa,Madagascar,,Analalava Airport,HVA,FMNL,-14.6297,47.7638,Indian/Antananarivo
Africa,Madagascar,,Amborovy Airport,MJN,FMNM,-15.66684,46.35123,Indian/Antananarivo
Africa,Madagascar,,Besalampy Airport,BPY,FMNQ,-16.74453,44.48248,Indian/Antananarivo
Africa,Madagascar,,Maroantsetra Airport,WMN,FMNR,-15.4367,49.6883,Indian/Antananarivo
Africa,Madagascar,,Sambava Airport,SVB,FMNS,-14.2786,50.1747,Indian/Antananarivo
Africa,Madagascar,,Vohimarina Airport,VOH,FMNV,-13.3758,50.0028,Indian/Antananarivo
Africa,Madagascar,,Fianarantsoa Airport,WFI,FMSF,-21.4416,47.1117,Indian/Antananarivo
Africa,Madagascar,,Farafangana Airport,RVA,FMSG,-22.8053,47.8206,Indian/Antananarivo
Africa,Madagascar,,Manakara Airport,WVK,FMSK,-22.1197,48.0217,Indian/Antananarivo
Africa,Madagascar,,Mananjary Airport,MNJ,FMSM,-21.2018,48.3583,Indian/Antananarivo
Africa,Madagascar,,Morombe Airport,MXM,FMSR,-21.7539,43.3755,Indian/Antananarivo
Africa,Madagascar,,Toliara Airport,TLE,FMST,-23.3834,43.7285,Indian/Antananarivo
Africa,Madagascar,Ambanja,Ambanja Airport,IVA,FMNJ,-13.64571,48.45943,Indian/Antananarivo
Africa,Madagascar,Ambatondrazaka,Ambatondrazaka Airport,WAM,FMMZ,-17.79538,48.44258,Indian/Antananarivo
